bulla,144.81149399999998,-37.591069,37,30,23,4,4,1,1
sunbury,144.728973,-37.56762,211,170,126,20,17,10,3
wildwood,144.728973,-37.56762,3,2,1,0,0,0,0
clarkefield,144.806632,-37.494056,12,12,7,0,1,2,0
riddells creek,144.69201999999999,-37.474551,23,19,13,2,1,0,1
bolinda,144.792581,-37.448454999999996,6,5,5,0,1,0,0
monegeetta,144.752095,-37.413302,7,6,5,0,0,0,0
cherokee,144.750796,-37.35388,1,1,0,0,0,0,0
kerrie,144.750796,-37.35388,3,3,2,0,0,0,0
romsey,144.750796,-37.35388,31,26,19,0,2,1,0
springfield,144.750796,-37.35388,6,5,3,1,1,0,0
benloch,144.743358,-37.179453,7,7,4,0,1,0,0
goldie,144.743358,-37.179453,2,1,2,0,0,0,0
lancefield,144.743358,-37.179453,43,34,26,2,1,5,2
nulla vale,144.743358,-37.179453,2,2,1,0,1,0,0
bullengarook,144.513018,-37.501619,56,45,37,6,5,2,0
gisborne,144.513018,-37.501619,50,39,33,4,4,2,0
gisborne south,144.513018,-37.501619,9,9,5,0,0,0,0
new gisborne,144.602032,-37.457528,21,18,12,3,1,0,1
macedon,144.546151,-37.413377000000004,28,26,14,4,3,0,0
mount macedon,144.603892,-37.399224,16,13,8,1,3,0,0
ashbourne,144.548846,-37.330661,6,3,4,0,1,0,0
cadello,144.548846,-37.330661,2,2,0,0,0,0,0
carlsruhe,144.548846,-37.330661,12,9,8,1,2,0,0
cobaw,144.548846,-37.330661,1,0,1,1,0,0,0
hesket,144.548846,-37.330661,6,5,5,0,1,0,0
newham,144.548846,-37.330661,1,1,0,0,0,1,0
rochford,144.548846,-37.330661,3,3,1,0,1,1,0
woodend,144.548846,-37.330661,35,29,21,3,3,0,3
woodend north,144.548846,-37.330661,6,4,3,0,1,1,0
baynton,144.544716,-37.171788,4,3,2,1,0,0,1
baynton east,144.544716,-37.171788,1,0,1,0,0,0,0
edgecombe,144.544716,-37.171788,6,6,3,0,0,1,0
glenhope,144.544716,-37.171788,2,1,2,0,1,0,0
kyneton,144.544716,-37.171788,55,46,34,5,7,1,2
kyneton south,144.544716,-37.171788,2,2,2,0,0,0,0
langley,144.544716,-37.171788,1,1,0,0,1,0,0
lauriston,144.544716,-37.171788,1,1,0,0,0,1,0
lyal,144.544716,-37.171788,1,1,0,0,0,0,0
metcalfe east,144.544716,-37.171788,1,1,1,0,1,0,0
mia mia,144.544716,-37.171788,6,5,3,0,2,0,0
pastoria,144.544716,-37.171788,2,1,2,0,1,0,0
redesdale,144.544716,-37.171788,5,4,4,0,2,0,0
spring hill,144.544716,-37.171788,7,5,6,0,0,0,0
tylden,144.544716,-37.171788,10,10,5,1,1,2,0
drummond north,144.374338,-37.184831,1,0,1,0,0,0,0
malmsbury,144.374338,-37.184831,7,6,4,0,1,1,2
taradale,144.32248700000002,-37.157744,10,6,9,2,1,0,0
elphinstone,144.387629,-37.075364,15,14,7,2,2,2,0
metcalfe,144.387629,-37.075364,1,1,1,0,0,0,0
sutton grange,144.387629,-37.075364,5,4,2,2,0,0,1
castlemaine,144.214903,-37.061634999999995,42,37,21,4,6,1,0
barkers creek,144.21419,-37.125338,10,9,4,0,1,0,0
campbells creek,144.21419,-37.125338,3,3,1,1,0,0,0
chewton,144.21419,-37.125338,12,10,7,3,0,0,1
faraday,144.21419,-37.125338,4,4,4,2,1,0,0
fryerstown,144.21419,-37.125338,2,2,1,0,0,0,0
glenluce,144.21419,-37.125338,2,2,1,1,0,0,0
gower,144.21419,-37.125338,1,1,1,0,0,0,0
guildford,144.21419,-37.125338,4,3,2,1,0,0,0
muckleford,144.21419,-37.125338,5,4,4,0,0,1,0
vaughan,144.21419,-37.125338,3,1,3,0,0,0,0
yapeen,144.21419,-37.125338,5,5,1,1,1,0,0
harcourt,144.281488,-36.950365000000005,8,7,5,1,0,0,0
harcourt north,144.281488,-36.950365000000005,6,6,1,0,0,0,0
ravenswood,144.281488,-36.950365000000005,14,9,8,1,1,1,0
ravenswood south,144.281488,-36.950365000000005,10,9,6,0,1,0,0
barrys reef,144.33471,-37.424116,2,2,0,1,0,0,0
blackwood,144.33471,-37.424116,33,30,16,6,4,1,1
lerderderg,144.33471,-37.424116,13,11,9,0,4,1,0
little hampton,144.33471,-37.424116,5,5,3,0,1,1,0
newbury,144.33471,-37.424116,3,2,1,0,1,0,0
north blackwood,144.33471,-37.424116,1,1,0,1,0,0,0
trentham,144.33471,-37.424116,12,11,7,0,2,0,0
trentham east,144.33471,-37.424116,3,2,3,0,1,0,0
basalt,144.144216,-37.351704,1,1,0,0,0,0,0
daylesford,144.144216,-37.351704,30,27,18,2,5,0,1
bullarto,144.170995,-37.287848,2,1,2,0,0,0,0
bullarto south,144.170995,-37.287848,2,2,2,0,0,0,0
coomoora,144.170995,-37.287848,1,1,0,0,0,0,0
denver,144.170995,-37.287848,8,8,3,2,2,0,0
drummond,144.170995,-37.287848,3,3,3,0,0,0,1
dry diggings,144.170995,-37.287848,4,4,0,0,1,0,0
eganstown,144.170995,-37.287848,4,3,2,0,0,0,0
elevated plains,144.170995,-37.287848,1,1,1,0,0,0,0
franklinford,144.170995,-37.287848,4,4,1,0,0,0,0
glenlyon,144.170995,-37.287848,5,4,2,0,1,1,0
hepburn,144.170995,-37.287848,3,3,1,1,1,0,0
hepburn springs,144.170995,-37.287848,3,1,3,1,0,0,0
korweinguboora,144.170995,-37.287848,2,2,1,0,0,0,0
leonards hill,144.170995,-37.287848,4,4,1,0,0,0,0
lyonville,144.170995,-37.287848,5,5,3,0,0,0,0
mount franklin,144.170995,-37.287848,5,4,2,1,0,0,0
musk,144.170995,-37.287848,3,3,0,0,1,1,2
musk vale,144.170995,-37.287848,3,3,1,0,0,0,0
porcupine ridge,144.170995,-37.287848,2,2,1,0,1,0,0
sailors falls,144.170995,-37.287848,1,1,0,0,0,0,0
shepherds flat,144.170995,-37.287848,2,2,1,0,0,0,0
spargo creek,144.170995,-37.287848,2,2,1,1,0,0,0
strangways,144.170995,-37.287848,2,2,1,0,0,0,0
muckleford south,144.05361100000002,-37.083560999999996,2,1,2,0,1,0,0
newstead,144.05361100000002,-37.083560999999996,10,9,6,2,0,0,0
sandon,144.05361100000002,-37.083560999999996,3,3,2,0,0,0,0
welshmans reef,144.05361100000002,-37.083560999999996,2,2,2,0,0,0,0
baringhup,144.05651,-36.957983,1,1,1,0,1,0,0
bradford,144.05651,-36.957983,1,1,1,0,0,0,0
laanecoorie,144.05651,-36.957983,2,2,2,0,0,0,0
maldon,144.05651,-36.957983,10,9,5,0,3,0,0
nuggetty,144.05651,-36.957983,1,1,0,0,0,0,0
shelbourne,144.05651,-36.957983,6,5,5,0,0,0,0
tarrengower,144.05651,-36.957983,2,2,1,0,1,0,0
walmer,144.05651,-36.957983,2,1,2,0,0,0,0
woodstock west,144.05651,-36.957983,1,0,1,0,0,0,0
carisbrook,143.841414,-37.019811,9,8,5,0,0,0,0
adelaide lead,143.611335,-37.021478,3,3,2,0,0,0,0
alma,143.611335,-37.021478,1,0,1,0,0,0,0
bung bong,143.611335,-37.021478,3,3,2,0,0,0,0
craigie,143.611335,-37.021478,6,6,2,1,0,0,0
daisy hill,143.611335,-37.021478,6,5,3,2,1,0,1
flagstaff,143.611335,-37.021478,1,1,1,0,0,0,0
havelock,143.611335,-37.021478,4,3,3,0,1,0,0
homebush,143.611335,-37.021478,1,1,1,0,0,0,0
majorca,143.611335,-37.021478,1,1,1,0,0,0,0
maryborough,143.611335,-37.021478,51,41,32,7,6,2,0
moolort,143.611335,-37.021478,5,4,4,0,1,0,0
natte yallock,143.611335,-37.021478,4,3,2,0,0,0,0
rathscar,143.611335,-37.021478,2,2,2,0,0,1,0
simson,143.611335,-37.021478,1,1,1,0,0,0,0
timor,143.611335,-37.021478,2,2,2,0,0,0,0
timor west,143.611335,-37.021478,1,1,0,0,0,0,0
wareek,143.611335,-37.021478,4,2,4,0,0,0,0
avoca,143.412675,-37.105993,7,4,5,0,2,2,0
elmhurst,143.280627,-37.172964,6,5,1,2,0,0,1
glenlofty,143.280627,-37.172964,1,1,1,0,0,0,0
glenlogie,143.280627,-37.172964,4,4,3,0,0,0,0
glenpatrick,143.280627,-37.172964,1,1,0,0,0,0,0
bet bet,143.657638,-36.864952,1,1,1,0,0,0,0
dunluce,143.657638,-36.864952,1,0,1,0,0,0,0
dunolly,143.657638,-36.864952,6,3,3,1,0,0,0
eddington,143.657638,-36.864952,2,2,1,0,0,0,0
inkerman,143.657638,-36.864952,1,1,0,1,0,0,0
mcintyre,143.657638,-36.864952,1,1,1,0,1,0,0
moliagul,143.657638,-36.864952,2,1,2,0,0,0,0
archdale junction,143.51213,-36.70633,1,1,0,0,0,0,0
bealiba,143.51213,-36.70633,4,3,2,0,2,0,0
cochranes creek,143.51213,-36.70633,4,4,2,2,0,0,0
logan,143.51213,-36.70633,1,1,0,0,0,0,0
avon plains,143.230699,-36.688551000000004,1,1,0,0,0,0,0
beazleys bridge,143.230699,-36.688551000000004,3,3,3,0,1,1,0
carapooee,143.230699,-36.688551000000004,2,2,0,0,0,1,0
carapooee west,143.230699,-36.688551000000004,5,3,4,1,0,0,0
coonooer bridge,143.230699,-36.688551000000004,2,2,2,0,0,0,0
coonooer west,143.230699,-36.688551000000004,1,1,1,0,0,0,0
gre gre,143.230699,-36.688551000000004,1,1,0,0,1,0,0
gre gre south,143.230699,-36.688551000000004,1,1,1,0,1,0,0
marnoo east,142.9563966,-36.65690656,2,2,1,0,0,0,0
moolerr,143.230699,-36.688551000000004,2,1,1,0,0,0,0
redbank,143.230699,-36.688551000000004,4,3,3,1,0,0,0
slaty creek,143.230699,-36.688551000000004,2,1,1,1,0,0,0
st arnaud east,143.230699,-36.688551000000004,5,4,3,2,0,0,0
stuart mill,143.230699,-36.688551000000004,3,3,0,0,0,0,0
sutherland,143.230699,-36.688551000000004,1,1,1,0,0,0,0
tottington,143.230699,-36.688551000000004,2,1,1,0,0,0,0
moonambel,143.230699,-36.688551000000004,2,2,1,0,0,0,0
percydale,143.230699,-36.688551000000004,9,7,4,1,1,0,0
st arnaud,143.230699,-36.688551000000004,18,17,8,1,3,0,1
tanwood,143.230699,-36.688551000000004,3,3,2,0,0,0,0
warrenmang,143.230699,-36.688551000000004,11,11,4,2,1,2,1
cope cope,142.96805700000002,-36.31227,1,1,1,1,0,0,0
donald,142.96805700000002,-36.31227,4,4,2,0,0,0,0
jeffcott,143.13835859999998,-36.31902453,1,1,1,0,0,0,0
jeffcott north,143.06804680000002,-36.26284609,4,4,4,1,0,0,0
laen north,142.96805700000002,-36.31227,1,1,0,0,0,0,0
litchfield,142.96805700000002,-36.31227,2,2,1,1,0,0,0
rich avon,142.96805700000002,-36.31227,1,1,1,0,0,0,0
massey,142.76658799999998,-36.17028,2,2,0,0,0,1,0
warmur,142.76658799999998,-36.17028,2,2,2,0,0,0,0
watchem,142.76658799999998,-36.17028,3,1,2,1,0,0,0
birchip,142.890804,-35.901765000000005,3,2,2,1,0,0,0
birchip west,142.890804,-35.901765000000005,2,1,2,0,0,0,0
curyo,142.890804,-35.901765000000005,2,1,1,1,0,0,0
narraport,142.890804,-35.901765000000005,2,2,1,0,1,0,0
watchupga,142.671962,-35.711533,1,0,1,0,0,0,0
woomelang,142.671962,-35.711533,2,2,2,1,0,0,0
lascelles,142.616079,-35.515627,1,1,1,0,0,0,0
speed,142.427118,-35.435634,2,2,2,0,0,0,0
tempy,142.425302,-35.332477000000004,3,2,1,0,2,0,0
big desert,141.4849679,-35.62103426,10,9,7,1,0,0,0
boinka,142.206711,-34.911674,1,1,0,0,0,0,0
kulwin,142.206711,-34.911674,1,0,0,0,0,0,0
mittyack,142.62226830000003,-35.15426089,3,2,1,1,1,0,0
murray-sunset,141.4764416,-34.70931565,15,15,9,1,1,1,0
ouyen,142.206711,-34.911674,22,18,14,1,1,2,1
torrita,142.206711,-34.911674,1,1,1,0,1,0,0
tutye,142.206711,-34.911674,1,1,0,0,0,0,0
patchewollock,142.218273,-35.434098999999996,5,3,2,1,0,0,0
carwarp,142.34831499999999,-34.486406,10,8,8,0,0,0,0
colignan,142.34831499999999,-34.486406,4,3,3,0,0,0,0
iraak,142.34831499999999,-34.486406,4,4,3,0,1,1,0
nangiloc,142.34831499999999,-34.486406,1,1,0,0,0,0,1
cardross,142.144177,-34.287804,5,5,3,1,0,0,0
cullulleraine,141.592628,-34.277724,2,2,1,0,0,0,0
lindsay point,141.596797,-34.089735,1,1,0,0,0,0,0
meringur,141.334798,-34.389148,1,1,1,0,1,0,0
merrinee,141.80195700000002,-34.370179,4,3,2,0,0,0,1
neds corner,141.326064,-34.130253,1,1,1,0,0,0,0
red cliffs,142.187995,-34.307094,34,22,26,3,4,1,0
werrimull,141.388479,-34.386949,4,4,2,1,0,0,0
irymple,142.172516,-34.238385,62,48,39,6,12,2,3
mildura,142.15416100000002,-34.1931,280,228,169,23,29,14,12
hattah,142.100896,-34.243279,5,5,3,0,1,0,0
koorlong,142.100896,-34.243279,5,5,2,0,0,0,1
nichols point,142.100896,-34.243279,14,12,11,3,2,0,0
birdwoodton,142.004192,-34.180532,2,2,0,0,0,0,0
cabarita,142.004192,-34.180532,5,5,4,1,0,0,0
merbein,142.004192,-34.180532,13,10,11,2,2,0,0
merbein south,142.004192,-34.180532,4,2,3,0,0,0,0
merbein west,142.004192,-34.180532,2,2,1,0,0,0,0
wargan,142.004192,-34.180532,5,4,4,0,0,0,0
yelta,142.004192,-34.180532,7,5,5,0,0,0,0
walpeup,142.035659,-35.120596,7,5,4,0,0,0,0
linga,141.680385,-35.155031,1,0,1,0,0,0,0
underbool,141.680385,-35.155031,4,4,2,1,0,0,0
carina,141.121226,-35.39199,1,1,0,0,0,0,0
murrayville,141.121226,-35.39199,5,4,4,2,1,1,0
panitya,141.0200955,-35.12099315,2,2,2,0,0,0,0
marong,144.062915,-36.729444,18,13,9,1,0,0,0
wilsons hill,144.062915,-36.729444,1,1,0,0,1,0,0
bridgewater,144.041722,-36.607616,1,1,1,0,0,0,0
bridgewater north,144.041722,-36.607616,2,2,1,0,1,0,0
bridgewater on loddon,144.041722,-36.607616,1,1,1,0,0,0,0
derby,144.041722,-36.607616,1,1,0,0,0,0,0
leichardt,144.041722,-36.607616,3,2,2,0,0,0,0
yarraberb,144.041722,-36.607616,3,2,2,0,0,0,0
bears lagoon,143.886832,-36.483115999999995,2,1,1,0,1,0,0
glenalbyn,143.886832,-36.483115999999995,4,4,1,0,0,0,0
inglewood,143.886832,-36.483115999999995,5,5,2,1,0,0,1
jarklin,143.886832,-36.483115999999995,5,4,4,1,0,0,0
kingower,143.886832,-36.483115999999995,1,0,1,0,0,0,0
kurting,143.886832,-36.483115999999995,1,1,0,1,0,0,0
powlett plains,143.886832,-36.483115999999995,1,1,0,0,0,0,0
rheola,143.886832,-36.483115999999995,2,2,1,0,0,0,0
salisbury west,143.886832,-36.483115999999995,2,1,2,0,0,0,0
serpentine,143.886832,-36.483115999999995,7,6,5,1,0,0,0
berrimal,143.58621499999998,-36.474937,2,1,2,1,0,0,0
borung,143.58621499999998,-36.474937,2,2,1,1,0,0,0
fernihurst,143.58621499999998,-36.474937,1,1,1,0,0,0,0
fiery flat,143.58621499999998,-36.474937,1,1,1,0,0,0,0
kurraca west,143.58621499999998,-36.474937,1,1,0,0,0,0,0
skinners flat,143.58621499999998,-36.474937,1,1,0,0,0,0,0
wedderburn,143.58621499999998,-36.474937,13,10,7,2,1,0,0
wehla,143.58621499999998,-36.474937,6,6,2,1,1,0,1
woolshed flat,143.58621499999998,-36.474937,2,1,2,0,0,0,0
woosang,143.58621499999998,-36.474937,3,3,1,0,1,0,0
pyalong,144.912693,-37.090071,14,11,8,0,0,0,0
glenhope east,144.70111119999999,-37.07349322,1,0,1,0,1,0,0
tooborac,144.747197,-37.050036999999996,10,5,7,3,0,0,0
argyle,144.768359,-36.837461,6,5,4,1,1,0,1
costerfield,144.768359,-36.837461,3,2,2,0,0,0,0
derrinal,144.768359,-36.837461,1,0,1,1,0,0,0
heathcote,144.768359,-36.837461,37,34,16,1,4,4,0
knowsley,144.768359,-36.837461,5,4,4,0,1,0,0
ladys pass,144.768359,-36.837461,1,1,0,0,0,0,0
moormbool west,144.768359,-36.837461,3,3,1,0,0,0,0
mount camel,144.768359,-36.837461,3,3,2,1,1,0,0
buckrabanyule,143.364316,-36.2835,1,0,1,0,0,0,0
charlton,143.364316,-36.2835,10,10,7,0,0,1,2
teddywaddy west,143.364316,-36.2835,1,1,1,0,0,0,0
terrappee,143.364316,-36.2835,1,1,1,0,0,0,0
yeungroon,143.364316,-36.2835,1,0,1,0,1,0,0
glenloth,143.241334,-36.07096,3,2,2,0,0,0,0
thalia,143.241334,-36.07096,1,1,0,0,1,0,0
towaninny,143.241334,-36.07096,2,2,1,1,0,0,0
wycheproof,143.241334,-36.07096,5,4,2,1,0,0,0
nullawil,143.232677,-35.824259000000005,3,3,2,0,0,0,0
culgoa,143.152747,-35.701439,3,1,2,0,0,0,0
berriwillock,142.943814,-35.616408,3,2,1,0,0,0,0
boigbeat,142.943814,-35.616408,1,1,0,0,0,0,0
bimbourie,142.839304,-35.384557,2,2,2,0,1,0,0
myall,142.75570430000002,-35.53651946,1,1,0,0,0,0,0
ninda,142.839304,-35.384557,2,2,2,0,0,0,0
pier milan,142.6920283,-35.23730832,1,1,1,0,0,0,0
sea lake,142.839304,-35.384557,7,5,4,2,0,0,0
tyenna,142.57586650000002,-35.32433058,1,1,1,0,0,0,0
boort,143.74445500000002,-36.079335,4,2,4,0,1,0,0
canary island,143.74445500000002,-36.079335,1,1,1,0,0,0,0
minmindie,143.74445500000002,-36.079335,1,1,1,0,0,0,0
cannie,143.45008,-35.89277,1,1,0,0,0,0,0
quambatook,143.45008,-35.89277,4,2,3,0,0,0,1
lalbert,143.406398,-35.700788,3,2,2,0,1,0,0
tittybong,143.363426,-35.75270861,2,2,0,1,0,0,0
chinangin,143.17540830000002,-35.51717216,1,1,0,0,0,0,0
ultima,143.14445,-35.487989,2,2,1,1,0,0,0
cocamba,142.850456,-35.060163,1,0,1,0,0,1,0
gerahmin,142.79978,-35.17251379,1,1,1,0,0,0,0
manangatang,142.850456,-35.060163,6,4,3,1,0,0,0
annuello,142.820973,-34.766049,2,1,1,0,0,0,0
bannerton,142.820973,-34.766049,3,2,3,0,1,0,0
liparoo,142.820973,-34.766049,1,1,0,1,0,0,0
robinvale,142.820973,-34.766049,19,15,13,1,3,0,1
tol tol,142.820973,-34.766049,1,1,1,0,1,0,0
wemen,142.820973,-34.766049,2,2,0,1,0,0,0
bendigo,144.285267,-36.764269,198,155,124,17,17,7,2
east bendigo,144.285267,-36.764269,20,17,14,1,3,0,1
flora hill,144.285267,-36.764269,20,17,15,0,5,0,0
ironbark,144.285267,-36.764269,20,19,11,3,3,0,0
kennington,144.285267,-36.764269,64,56,38,8,10,2,1
long gully,144.285267,-36.764269,33,27,20,5,5,1,0
north bendigo,144.285267,-36.764269,33,28,22,2,2,2,1
quarry hill,144.285267,-36.764269,16,13,8,1,0,0,0
spring gully,144.285267,-36.764269,8,6,6,0,1,2,0
strathdale,144.285267,-36.764269,20,17,12,3,2,0,1
west bendigo,144.285267,-36.764269,5,3,3,0,1,0,0
white hills,144.285267,-36.764269,46,44,25,3,1,1,0
arnold,144.45793700000002,-36.78137,1,1,0,0,0,0,0
axe creek,144.45793700000002,-36.78137,5,4,2,0,1,0,1
axedale,144.45793700000002,-36.78137,16,14,11,0,0,0,1
bagshot,144.45793700000002,-36.78137,10,9,5,1,0,1,0
cornella,144.45793700000002,-36.78137,3,3,2,0,1,0,0
creek view,144.6456354,-36.59845103,1,1,0,0,0,0,0
emu creek,144.45793700000002,-36.78137,2,2,0,0,0,0,0
eppalock,144.45793700000002,-36.78137,15,14,8,1,4,2,0
epsom,144.45793700000002,-36.78137,34,30,22,3,0,1,0
huntly,144.45793700000002,-36.78137,11,10,7,2,0,0,0
junortoun,144.45793700000002,-36.78137,24,21,18,3,5,1,0
kimbolton,144.45793700000002,-36.78137,9,8,5,0,1,0,0
llanelly,144.45793700000002,-36.78137,1,1,0,0,0,0,0
lockwood,144.45793700000002,-36.78137,21,16,16,1,2,0,0
lockwood south,144.45793700000002,-36.78137,8,7,4,1,0,0,0
longlea,144.45793700000002,-36.78137,11,10,7,1,0,1,2
maiden gully,144.45793700000002,-36.78137,39,36,27,2,5,1,0
mandurang,144.45793700000002,-36.78137,8,7,4,1,0,0,0
mandurang south,144.45793700000002,-36.78137,4,3,1,0,0,0,0
myola,144.45793700000002,-36.78137,1,1,0,0,0,1,0
newbridge,144.45793700000002,-36.78137,3,3,3,0,0,0,0
sedgwick,144.45793700000002,-36.78137,9,9,5,0,1,0,0
strathfieldsaye,144.45793700000002,-36.78137,21,17,11,1,4,0,0
tarnagulla,144.45793700000002,-36.78137,3,3,0,0,0,0,0
toolleen,144.45793700000002,-36.78137,8,7,3,1,1,0,1
waanyarra,144.45793700000002,-36.78137,1,0,1,0,0,0,0
wellsford,144.45793700000002,-36.78137,9,6,6,1,0,0,0
golden gully,144.245239,-36.777226,6,6,3,0,1,0,0
golden square,144.245239,-36.777226,79,67,52,8,10,2,5
kangaroo flat,144.245239,-36.777226,89,72,55,12,4,2,2
california gully,144.178282,-36.656422,22,13,14,1,3,5,0
campbells forest,144.178282,-36.656422,4,4,2,0,0,1,0
eaglehawk,144.178282,-36.656422,41,34,31,3,5,0,1
eaglehawk north,144.178282,-36.656422,5,2,3,0,2,1,0
jackass flat,144.178282,-36.656422,4,4,3,0,1,0,0
myers flat,144.178282,-36.656422,6,6,2,0,0,0,0
sailors gully,144.178282,-36.656422,4,3,2,1,0,0,1
sebastian,144.178282,-36.656422,2,2,1,0,1,0,0
whipstick,144.178282,-36.656422,3,2,2,2,0,0,0
woodvale,144.178282,-36.656422,15,12,9,1,2,0,1
barnadown,144.57678700000002,-36.63511,8,6,5,1,1,1,0
fosterville,144.57678700000002,-36.63511,4,4,2,0,0,0,0
goornong,144.57678700000002,-36.63511,12,11,5,2,3,1,1
muskerry,144.57678700000002,-36.63511,2,2,0,0,0,0,0
burnewang,144.638363,-36.51553,5,4,2,0,0,0,0
elmore,144.638363,-36.51553,15,13,8,2,3,1,0
hunter,144.638363,-36.51553,1,1,0,0,0,0,0
runnymede,144.6702395,-36.54452949,6,4,3,1,0,0,0
avonmore,144.805307,-36.570077000000005,3,3,1,0,0,0,0
colbinabbin,144.805307,-36.570077000000005,4,3,3,1,1,0,0
corop,144.805307,-36.570077000000005,2,2,1,0,0,0,0
ballendella,144.709543,-36.321109,4,3,2,1,1,0,1
bamawm,144.709543,-36.321109,8,8,5,1,0,0,0
bamawm extension,144.709543,-36.321109,1,1,1,0,0,0,0
bonn,144.71819340000002,-36.40526528,2,1,1,0,1,0,0
diggora,144.709543,-36.321109,2,1,2,0,0,0,0
fairy dell,144.709543,-36.321109,3,3,2,0,0,0,0
nanneella,144.709543,-36.321109,7,7,5,2,0,0,0
rochester,144.709543,-36.321109,18,13,10,3,2,0,1
torrumbarry,144.46276,-36.062544,16,14,6,3,1,0,0
lockington,144.51558899999998,-36.256251,5,5,4,0,0,0,3
echuca,144.728806,-36.168997,144,120,90,15,12,4,0
echuca village,144.728806,-36.168997,14,11,11,1,1,2,0
echuca west,144.728806,-36.168997,10,5,5,0,2,0,0
kanyapella,144.728806,-36.168997,4,3,2,0,0,0,0
patho,144.728806,-36.168997,1,1,0,0,0,0,0
wharparilla,144.728806,-36.168997,10,8,6,0,0,0,1
kotta,144.511713,-36.182336,1,1,1,0,0,0,0
gunbower,144.38333400000002,-35.945747999999995,6,6,4,1,1,0,0
leitchville,144.26294199999998,-35.931669,9,8,7,0,0,0,0
burkes bridge,144.184089,-35.809461999999996,2,2,1,0,1,0,0
cohuna,144.184089,-35.809461999999996,12,11,6,2,1,1,0
cullen,144.184089,-35.809461999999996,1,0,1,0,1,0,0
daltons bridge,144.184089,-35.809461999999996,2,2,1,0,0,0,0
gannawarra,144.184089,-35.809461999999996,4,4,1,0,1,1,0
keely,144.184089,-35.809461999999996,2,2,0,0,0,0,0
macorna north,144.184089,-35.809461999999996,2,1,1,0,0,0,0
mcmillans,144.184089,-35.809461999999996,4,2,3,1,2,0,0
mead,144.184089,-35.809461999999996,1,0,1,0,0,0,1
wee wee rup,144.184089,-35.809461999999996,2,2,0,0,0,0,0
drummartin,144.28053,-36.515303,1,1,1,0,0,0,0
kamarooka,144.28053,-36.515303,6,2,5,1,0,0,0
neilborough,144.28053,-36.515303,3,3,1,0,1,1,0
raywood,144.28053,-36.515303,3,2,1,0,0,0,0
dingee,144.206865,-36.368190000000006,3,3,2,0,0,0,0
milloo,144.257135,-36.266642,3,3,0,0,0,1,0
prairie,144.257135,-36.266642,1,1,1,0,0,0,0
tennyson,144.257135,-36.266642,2,2,1,0,0,0,0
calivil,144.297958,-36.164865,3,3,1,0,1,0,0
mitiamo,144.297958,-36.164865,1,1,1,0,0,0,0
pine grove,144.297958,-36.164865,1,1,0,0,0,0,0
terrick terrick east,144.297958,-36.164865,1,1,1,0,0,0,0
loddon vale,144.159028,-36.055725,2,2,1,0,0,0,0
mincha,144.159028,-36.055725,2,2,0,0,0,0,0
mologa,144.159028,-36.055725,1,1,0,0,0,0,0
pyramid hill,144.159028,-36.055725,4,3,2,1,0,0,0
durham ox,143.91751499999998,-36.128029,3,3,2,0,0,0,0
capels crossing,143.769445,-35.767974,2,2,1,0,0,1,0
dingwall,143.769445,-35.767974,2,2,2,0,1,0,0
kerang,143.769445,-35.767974,25,23,14,3,3,1,0
kerang east,143.769445,-35.767974,3,2,1,0,0,0,0
macorna,143.769445,-35.767974,3,3,1,0,0,0,0
milnes bridge,143.769445,-35.767974,4,3,2,1,1,0,0
murrabit,143.769445,-35.767974,2,2,1,0,2,0,0
mystic park,143.769445,-35.767974,6,5,2,1,2,0,0
reedy lake,143.769445,-35.767974,5,5,3,0,1,0,0
sandhill lake,143.769445,-35.767974,1,1,1,0,0,0,0
teal point,143.769445,-35.767974,1,1,1,0,0,0,0
tragowel,143.769445,-35.767974,3,2,1,0,0,1,0
wandella,143.769445,-35.767974,1,1,0,0,0,0,0
koondrook,144.094672,-35.639761,8,6,7,0,1,0,0
lake charm,143.78521,-35.628333000000005,5,3,5,0,1,0,1
tresco,143.66458,-35.509634999999996,3,2,3,1,0,0,0
lake boga,143.637617,-35.431026,7,7,4,0,1,0,0
tresco west,143.637617,-35.431026,1,1,1,0,0,0,0
castle donnington,143.336906,-35.348388,2,2,1,0,0,0,0
goschen,143.336906,-35.348388,2,2,1,0,0,0,0
nowie,143.336906,-35.348388,1,1,0,0,1,0,0
pira,143.336906,-35.348388,1,1,0,1,0,0,0
polisbet,143.14733950000002,-35.27926115,1,1,0,0,0,0,0
swan hill,143.336906,-35.348388,91,76,39,14,10,3,5
murrawee,143.792594,-35.114021,1,1,0,0,0,0,0
murraydale,143.792594,-35.114021,1,1,1,0,0,0,0
pental island,143.792594,-35.114021,5,4,2,1,1,0,0
tyntynder south,143.792594,-35.114021,2,2,1,0,0,0,0
woorinen south,143.470325,-35.294290000000004,3,3,1,1,0,0,0
woorinen,143.441248,-35.228436,3,3,2,0,0,0,0
woorinen north,143.441248,-35.228436,1,1,0,0,0,0,0
beverford,143.493525,-35.235708,2,1,1,0,0,0,0
vinifera,143.394092,-35.202209,4,2,2,0,0,0,0
nyah,143.346028,-35.138155,8,7,7,0,0,0,0
nyah west,143.351682,-35.202752000000004,4,4,3,1,0,0,0
wood wood,143.327682,-35.123806,3,2,2,0,0,0,0
kenley,143.189786,-34.965359,3,3,2,0,1,0,0
kooloonong,143.189786,-34.965359,2,2,2,0,0,0,2
lake powell,143.189786,-34.965359,3,3,1,0,0,0,0
